Country,Localite,Category,Value,Date,Sources,Link
Liberia,Grand Kru,Suspected cases,0,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Lofa County,Cases,748,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Lofa County,Confirmed cases,275,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Lofa County,Deaths,397,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Lofa County,New cases,4,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Lofa County,Probable cases,420,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Lofa County,Suspected cases,53,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Margibi County,Cases,500,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Margibi County,Confirmed cases,37,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Margibi County,Deaths,207,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Margibi County,New cases,10,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Margibi County,Probable cases,241,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Margibi County,Suspected cases,222,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Maryland County,Cases,8,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Maryland County,Confirmed cases,0,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Maryland County,Deaths,8,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Maryland County,New cases,0,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Maryland County,Probable cases,5,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Maryland County,Suspected cases,3,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Cases,1182,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Confirmed cases,352,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Deaths,719,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Montserrado County,New cases,38,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Probable cases,475,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Montserrado County,Suspected cases,355,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,National,Cases,3139,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,National,Confirmed cases,883,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,National,Deaths,1633,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,National,New cases,75,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,National,Probable cases,"1,398",9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,National,Suspected cases,858,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Nimba County,Cases,217,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Nimba County,Confirmed cases,76,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Nimba County,Deaths,108,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Nimba County,New cases,18,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Nimba County,Probable cases,110,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Nimba County,Suspected cases,31,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,River Gee County,Cases,12,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,River Gee County,Confirmed cases,0,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,River Gee County,Deaths,6,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,River Gee County,New cases,0,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,River Gee County,Probable cases,3,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,River Gee County,Suspected cases,9,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Cases,10,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Confirmed cases,4,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Deaths,8,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,RiverCess County,New cases,0,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Probable cases,3,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,RiverCess County,Suspected cases,3,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Cases,9,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Confirmed cases,4,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Deaths,2,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Sinoe County,New cases,0,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Probable cases,0,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Liberia,Sinoe County,Suspected cases,5,9/19/14,Gvt,"http://www.mohsw.gov.lr/documents/Liberia%20Ebola%20SitRep%20127%20Sept%2019,%202014.pptx%20New.pdf"
Nigeria,Lagos,Cases,16,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Lagos,Confirmed cases,15,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Lagos,Deaths,6,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Lagos,New cases,0,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Lagos,Probable cases,1,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Lagos,Suspected cases,0,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,National,Cases,20,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,National,Confirmed cases,19,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,National,Deaths,8,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,National,New cases,0,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,National,Probable cases,1,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,National,Suspected cases,0,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Rivers,Cases,4,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Rivers,Confirmed cases,4,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Rivers,Deaths,2,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Rivers,New cases,0,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Rivers,Probable cases,0,9/19/14,Gvt,Sitrep 51 du 19Sep
Nigeria,Rivers,Suspected cases,0,9/19/14,Gvt,Sitrep 51 du 19Sep
Sierra Leone,Bo,Cases,95,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bo,Confirmed cases,77,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bo,Deaths,16,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bo,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bo,Probable cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bo,Suspected cases,17,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bombali,Cases,129,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bombali,Confirmed cases,122,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bombali,Deaths,6,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bombali,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bombali,Probable cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bombali,Suspected cases,6,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bonthe,Cases,2,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bonthe,Confirmed cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bonthe,Deaths,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bonthe,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bonthe,Probable cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Bonthe,Suspected cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kailahun,Cases,579,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kailahun,Confirmed cases,529,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kailahun,Deaths,246,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kailahun,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kailahun,Probable cases,32,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kailahun,Suspected cases,18,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kambia,Cases,4,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kambia,Confirmed cases,4,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kambia,Deaths,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kambia,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kambia,Probable cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kambia,Suspected cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kenema,Cases,439,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kenema,Confirmed cases,413,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kenema,Deaths,233,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kenema,New cases,2,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kenema,Probable cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kenema,Suspected cases,26,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Koinadugu,Cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Koinadugu,Confirmed cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Koinadugu,Deaths,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Koinadugu,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Koinadugu,Probable cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Koinadugu,Suspected cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kono,Cases,56,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kono,Confirmed cases,16,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kono,Deaths,3,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kono,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kono,Probable cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Kono,Suspected cases,39,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Moyamba,Cases,37,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Moyamba,Confirmed cases,33,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Moyamba,Deaths,6,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Moyamba,New cases,9,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Moyamba,Probable cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Moyamba,Suspected cases,4,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,National,Cases,"1,813",9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,National,Confirmed cases,1640,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,National,Deaths,545,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,National,New cases,23,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,National,Probable cases,37,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,National,Suspected cases,136,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Port Loko,Cases,181,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Port Loko,Confirmed cases,176,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Port Loko,Deaths,18,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Port Loko,New cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Port Loko,Probable cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Port Loko,Suspected cases,4,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Pujehun,Cases,11,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Pujehun,Confirmed cases,10,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Pujehun,Deaths,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Pujehun,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Pujehun,Probable cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Pujehun,Suspected cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Tonkolili,Cases,46,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Tonkolili,Confirmed cases,44,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Tonkolili,Deaths,2,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Tonkolili,New cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Tonkolili,Probable cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Tonkolili,Suspected cases,2,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area rural,Cases,71,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area rural,Confirmed cases,64,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area rural,Deaths,3,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area rural,New cases,3,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area rural,Probable cases,0,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area rural,Suspected cases,7,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area urban ,Cases,163,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area urban ,Confirmed cases,151,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area urban ,Deaths,9,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area urban ,New cases,8,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area urban ,Probable cases,1,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Sierra Leone,Western area urban ,Suspected cases,11,9/19/14,Gvt,http://health.gov.sl/wp-content/uploads/2014/09/Ebola-Situation-Report_Vol-115.pdf
Guinea,Boffa,Cases,24,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Boffa,Confirmed cases,19,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Boffa,Deaths,16,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Boffa,New cases,0,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Boffa,Probable cases,5,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Boffa,Suspected cases,0,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Conakry,Cases,151,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Conakry,Confirmed cases,133,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Conakry,Deaths,68,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Conakry,New cases,0,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Conakry,Probable cases,8,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Conakry,Suspected cases,10,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Coyah,Cases,7,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Coyah,Confirmed cases,7,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Coyah,Deaths,5,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Coyah,New cases,0,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Coyah,Probable cases,0,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Coyah,Suspected cases,0,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Dabola,Cases,4,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Dabola,Confirmed cases,1,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Dabola,Deaths,4,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Dabola,New cases,0,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Dabola,Probable cases,3,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Dabola,Suspected cases,0,9/20/14,Gvt,Sitrep158 21Sep
Guinea,Dalaba,Cases,2,9/20/14,Gvt,Sitrep158 21Sep
